J1,PO1,PD1,UTC_2021,UTC_1970,ToD,Google_DepTime,car_freeflow_TravelTime_sec,car_InTraffic_TravelTime_sec,car_distance_m,car_mode,car_status,PT_TravelTime_sec,PT_distance_m,PT_mode,PT_status,Walk_TravelTime_sec,Walk_distance_m,Walk_mode,Walk_status,Bicycle_TravelTime_sec,Bicycle_Distance_m,Bicycle_mode,Bicycle_status,gh_car_sec,gh_pt_sec,gh_foot_sec,gh_bike_sec
14337,ML38HJ,ML60JS,4/23/21 17:00,1/1/70 0:00,5:00:00 PM,1619200800,1307,1314,16371,driving,OK,4273,20341,transit,OK,11234,14960,walking,OK,3386,15400,bicycling,OK,987,4397,10979,3822
14338,AB219DG,AB314GJ,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,1936,1915,33662,driving,OK,5969,49630,transit,OK,24150,32713,walking,OK,6350,34065,bicycling,OK,1599,9210,27596,8899
14339,EH145AD,EH46NY,4/23/21 10:00,1/1/70 0:00,10:00:00 AM,1619175600,1041,1103,10726,driving,OK,5283,20944,transit,OK,7767,10678,walking,OK,2083,11275,bicycling,OK,771,4049,7738,2319
14340,KA308PZ,KA308JR,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,218,271,1958,driving,OK,617,1971,transit,OK,1082,1439,walking,OK,356,1439,bicycling,OK,142,745,1130,296
14341,EH113UJ,EH142SW,4/23/21 10:00,1/1/70 0:00,10:00:00 AM,1619175600,369,372,2493,driving,OK,939,2489,transit,OK,1656,2122,walking,OK,540,2166,bicycling,OK,200,727,1329,476
14342,IV301TY,AB556SP,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,2048,1973,35973,driving,OK,0,0,transit,ZERO_RESULTS,26202,35236,walking,OK,6972,36042,bicycling,OK,1700,8579,28607,7592
14343,ML84PQ,ML84AJ,4/23/21 9:30,1/1/70 0:00,9:30:00 AM,1619173800,451,451,2926,driving,OK,1114,2817,transit,OK,1430,1949,walking,OK,482,1956,bicycling,OK,219,701,1425,461
14344,G612BN,G612BT,4/23/21 19:15,1/1/70 0:00,7:15:00 PM,1619208900,235,215,1335,driving,OK,1009,1402,transit,OK,1009,1402,walking,OK,379,1335,bicycling,OK,108,973,1022,270
14345,FK39JB,FK38PG,4/23/21 15:30,1/1/70 0:00,3:30:00 PM,1619195400,280,296,1965,driving,OK,1221,3500,transit,OK,1265,1719,walking,OK,356,1719,bicycling,OK,136,1035,1035,341
14346,ML43DU,ML43DU,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,0,0,0,driving,OK,0,0,transit,OK,0,0,walking,OK,0,0,bicycling,OK,0,0,0,0
14347,DD108BH,DD108HZ,4/23/21 19:30,1/1/70 0:00,7:30:00 PM,1619209800,239,235,1332,driving,OK,915,1253,transit,OK,915,1253,walking,OK,214,1253,bicycling,OK,135,911,911,259
14348,KW151FJ,KW163BS,4/23/21 8:00,1/1/70 0:00,8:00:00 AM,1619168400,1409,1400,24403,driving,OK,2142,25024,transit,OK,16371,22249,walking,OK,5274,27993,bicycling,OK,1350,2165,17453,4527
14349,EH111EY,EH111AF,4/23/21 13:30,1/1/70 0:00,1:30:00 PM,1619188200,213,221,1024,driving,OK,396,756,transit,OK,416,580,walking,OK,95,580,bicycling,OK,108,465,465,149
14351,G813EG,G812UA,4/23/21 18:05,1/1/70 0:00,6:05:00 PM,1619204700,304,301,2385,driving,OK,836,2628,transit,OK,1664,2268,walking,OK,472,2170,bicycling,OK,227,701,1101,366
14352,PA26RW,PA11WB,4/23/21 13:30,1/1/70 0:00,1:30:00 PM,1619188200,239,272,1390,driving,OK,675,1794,transit,OK,959,1310,walking,OK,312,1370,bicycling,OK,122,595,984,416
14353,AB421BS,AB422XQ,4/23/21 14:00,1/1/70 0:00,2:00:00 PM,1619190000,231,234,1606,driving,OK,696,1805,transit,OK,1143,1526,walking,OK,331,1580,bicycling,OK,144,856,979,445
14354,EH65EG,EH66NX,4/23/21 9:15,1/1/70 0:00,9:15:00 AM,1619172900,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,349,1187,1625,619
14355,G131HY,G129DA,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,687,887,3469,driving,OK,1194,3175,transit,OK,2205,2992,walking,OK,630,3196,bicycling,OK,292,1215,2172,833
14356,AB101PD,G667BH,4/23/21 17:00,1/1/70 0:00,5:00:00 PM,1619200800,9486,9582,222555,driving,OK,16928,220322,transit,OK,153136,207972,walking,OK,47880,246084,bicycling,OK,8709,91939,167507,52476
14357,IV35SS,IV24DE,4/23/21 10:55,1/1/70 0:00,10:55:00 AM,1619178900,548,573,4942,driving,OK,2183,6734,transit,OK,2321,3011,walking,OK,787,3048,bicycling,OK,390,1956,1957,740
17046,IV35SS,IV24DE,8/4/21 10:55,1/1/70 0:00,10:55:00 AM,1628078100,525,516,4942,driving,OK,2321,3011,transit,OK,2321,3011,walking,OK,787,3048,bicycling,OK,390,1956,1957,740
17699,IV35SS,IV24DE,8/4/21 10:55,1/1/70 0:00,10:55:00 AM,1628078100,525,516,4942,driving,OK,2321,3011,transit,OK,2321,3011,walking,OK,787,3048,bicycling,OK,390,1956,1957,740
14358,IV301QH,AB564PJ,4/23/21 16:20,1/1/70 0:00,4:20:00 PM,1619198400,1779,1699,31829,driving,OK,3963,32301,transit,OK,21331,28957,walking,OK,6510,31674,bicycling,OK,1499,5351,21415,6576
14359,KA31QX,KA12PY,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,403,443,2790,driving,OK,1120,3120,transit,OK,1829,2521,walking,OK,519,2712,bicycling,OK,203,985,1849,567
14360,G613DF,G611AN,4/23/21 17:45,1/1/70 0:00,5:45:00 PM,1619203500,541,484,3806,driving,OK,1703,4579,transit,OK,2851,3743,walking,OK,922,3871,bicycling,OK,304,2579,2918,783
14361,HS29EW,HS12LS,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,1978,13142,27576,7947
14362,KA65HQ,KA182EF,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,1510,1479,23402,driving,OK,7118,46046,transit,OK,17335,23080,walking,OK,4965,23191,bicycling,OK,1194,3865,18284,5005
14363,G812BY,G813AY,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,255,296,1346,driving,OK,966,1346,transit,OK,966,1346,walking,OK,287,1346,bicycling,OK,151,822,979,272
14364,KY63AX,KY83HP,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,914,994,13536,driving,OK,3922,16075,transit,OK,9544,13216,walking,OK,2399,13422,bicycling,OK,730,3194,10428,3091
14366,G782TJ,G537RH,4/23/21 16:10,1/1/70 0:00,4:10:00 PM,1619197800,448,472,3522,driving,OK,1071,3868,transit,OK,2541,3435,walking,OK,800,3465,bicycling,OK,276,2427,2660,753
14367,PA191NB,PA167JA,4/23/21 13:30,1/1/70 0:00,1:30:00 PM,1619188200,631,657,5733,driving,OK,1775,5906,transit,OK,3608,4356,walking,OK,1648,4895,bicycling,OK,432,1804,3138,1009
14368,EH24RT,EH234BS,4/23/21 20:00,1/1/70 0:00,8:00:00 PM,1619211600,2189,1948,24869,driving,OK,3561,18367,transit,OK,12899,16851,walking,OK,4038,18289,bicycling,OK,1358,3792,12815,3775
14369,KW151HQ,KW151LY,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,224,224,1536,driving,OK,778,931,transit,OK,778,931,walking,OK,381,1146,bicycling,OK,123,672,672,344
14370,FK20XF,EH496JG,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,557,555,6039,driving,OK,1167,7347,transit,OK,3828,5236,walking,OK,1101,5719,bicycling,OK,350,3570,3570,1139
14372,HS33HP,HS33DB,4/23/21 11:00,1/1/70 0:00,11:00:00 AM,1619179200,846,849,15591,driving,OK,1692,24236,transit,OK,11413,15477,walking,OK,3246,15591,bicycling,OK,693,1678,11137,3130
14373,EH74HE,EH74EW,4/23/21 15:00,1/1/70 0:00,3:00:00 PM,1619193600,145,158,419,driving,OK,334,419,transit,OK,334,419,walking,OK,161,419,bicycling,OK,56,285,285,83
14374,AB441QJ,AB452SS,4/23/21 17:30,1/1/70 0:00,5:30:00 PM,1619202600,995,979,15675,driving,OK,2935,18566,transit,OK,10169,13683,walking,OK,3026,14904,bicycling,OK,770,2770,9553,3193
14375,G522BW,G522HE,4/23/21 15:00,1/1/70 0:00,3:00:00 PM,1619193600,169,176,733,driving,OK,559,733,transit,OK,559,733,walking,OK,199,892,bicycling,OK,92,469,469,155
14376,G314EB,G326FB,4/23/21 14:45,1/1/70 0:00,2:45:00 PM,1619192700,373,346,1816,driving,OK,1118,1504,transit,OK,1118,1504,walking,OK,405,1759,bicycling,OK,203,1075,1122,441
14377,KY127AU,KY120SR,4/23/21 12:20,1/1/70 0:00,12:20:00 PM,1619184000,336,359,2542,driving,OK,750,2503,transit,OK,1750,2211,walking,OK,616,2542,bicycling,OK,259,931,1704,555
14378,KA88HJ,KA91PB,4/23/21 18:00,1/1/70 0:00,6:00:00 PM,1619204400,362,310,3339,driving,OK,697,3428,transit,OK,2436,3294,walking,OK,792,4133,bicycling,OK,268,729,2640,820
14381,EH43DR,EH104RP,4/23/21 16:55,1/1/70 0:00,4:55:00 PM,1619200500,787,791,3999,driving,OK,1994,4350,transit,OK,2880,3721,walking,OK,1070,4197,bicycling,OK,427,1852,2728,789
14382,KA128NB,KA88JL,4/23/21 19:30,1/1/70 0:00,7:30:00 PM,1619209800,1288,1242,20372,driving,OK,2563,18581,transit,OK,12967,17623,walking,OK,3908,20536,bicycling,OK,926,2140,14025,4075
14383,G741LL,G768LU,4/23/21 16:30,1/1/70 0:00,4:30:00 PM,1619199000,815,813,8667,driving,OK,2466,11853,transit,OK,5922,8197,walking,OK,1518,8276,bicycling,OK,509,2240,6013,1888
14384,FK81NP,FK150GA,4/23/21 12:35,1/1/70 0:00,12:35:00 PM,1619184900,837,853,11247,driving,OK,2057,10770,transit,OK,7320,9446,walking,OK,2379,10430,bicycling,OK,674,1762,6606,2156
14385,AB555EY,AB555EQ,4/23/21 7:30,1/1/70 0:00,7:30:00 AM,1619166600,116,116,276,driving,OK,225,276,transit,OK,225,276,walking,OK,125,276,bicycling,OK,30,193,193,54
14386,DD53PG,DD51DU,4/23/21 14:15,1/1/70 0:00,2:15:00 PM,1619190900,705,727,7264,driving,OK,8281,21930,transit,OK,5175,7261,walking,OK,1363,7493,bicycling,OK,477,4653,6300,1923
14387,DD14JD,DD22JE,4/23/21 16:20,1/1/70 0:00,4:20:00 PM,1619198400,303,323,2252,driving,OK,634,2611,transit,OK,1486,1772,walking,OK,656,2252,bicycling,OK,161,697,1271,388
14388,EH216UR,EH165PB,4/23/21 18:00,1/1/70 0:00,6:00:00 PM,1619204400,964,888,7084,driving,OK,1950,7855,transit,OK,5257,6925,walking,OK,1606,7520,bicycling,OK,640,1701,4940,1639
14389,KY120NJ,FK77LQ,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,2276,2311,39041,driving,OK,7265,42133,transit,OK,24057,32944,walking,OK,6822,34651,bicycling,OK,1805,7321,24352,7026
14390,KY11TL,KY14DW,4/23/21 8:45,1/1/70 0:00,8:45:00 AM,1619171100,1030,1081,9287,driving,OK,3032,11999,transit,OK,6959,9247,walking,OK,2125,10149,bicycling,OK,752,2933,6891,2042
14391,AB517PQ,AB517LX,4/23/21 16:30,1/1/70 0:00,4:30:00 PM,1619199000,327,333,3686,driving,OK,2678,3686,transit,OK,2678,3686,walking,OK,753,3686,bicycling,OK,284,2702,2702,928
14393,KW147AJ,KW14EB,4/23/21 8:30,1/1/70 0:00,8:30:00 AM,1619170200,1660,1726,33424,driving,OK,2468,34320,transit,OK,24101,33231,walking,OK,7078,38025,bicycling,OK,1834,3133,25252,7752
14394,AB116JJ,AB158FP,4/23/21 13:15,1/1/70 0:00,1:15:00 PM,1619187300,634,695,4486,driving,OK,1416,3799,transit,OK,2956,3701,walking,OK,955,3790,bicycling,OK,360,1955,2872,785
14395,AB154UF,AB115EJ,4/23/21 10:00,1/1/70 0:00,10:00:00 AM,1619175600,853,909,5549,driving,OK,2317,7413,transit,OK,3367,4585,walking,OK,939,4814,bicycling,OK,423,2177,3011,957
14397,ZE29RT,ZE29TT,4/23/21 14:25,1/1/70 0:00,2:25:00 PM,1619191500,870,859,16141,driving,OK,2513,16164,transit,OK,11855,16141,walking,OK,3304,16141,bicycling,OK,891,1773,11390,3153
14400,AB565PG,AB561NZ,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,560,554,7763,driving,OK,3964,14202,transit,OK,3798,5050,walking,OK,1142,5109,bicycling,OK,397,1659,3642,1041
14401,ML29EZ,ML29AS,4/23/21 11:30,1/1/70 0:00,11:30:00 AM,1619181000,169,180,833,driving,OK,639,833,transit,OK,639,833,walking,OK,240,833,bicycling,OK,36,278,278,90
14402,TD36JU,TD113LT,4/23/21 11:15,1/1/70 0:00,11:15:00 AM,1619180100,1346,1304,20770,driving,OK,0,0,transit,ZERO_RESULTS,14718,20328,walking,OK,4073,21897,bicycling,OK,1075,4450,15260,4825
14403,EH165JN,EH12JW,4/23/21 9:30,1/1/70 0:00,9:30:00 AM,1619173800,772,803,3929,driving,OK,1697,4076,transit,OK,2811,3630,walking,OK,1000,3933,bicycling,OK,434,1427,2481,872
14404,TD69SD,TD13SY,4/23/21 12:15,1/1/70 0:00,12:15:00 PM,1619183700,370,382,3962,driving,OK,1123,4927,transit,OK,2803,3743,walking,OK,887,4060,bicycling,OK,255,1438,2302,752
14405,KA106JU,KA71JG,4/23/21 17:00,1/1/70 0:00,5:00:00 PM,1619200800,1282,1297,16462,driving,OK,2028,12316,transit,OK,8486,11479,walking,OK,2529,13473,bicycling,OK,903,2186,8263,2647
14406,G132UL,G132TG,4/23/21 12:30,1/1/70 0:00,12:30:00 PM,1619184600,236,262,1223,driving,OK,513,673,transit,OK,513,673,walking,OK,172,676,bicycling,OK,83,448,448,178
14408,KY76AN,KY154RB,4/23/21 12:20,1/1/70 0:00,12:20:00 PM,1619184000,1449,1501,20544,driving,OK,2084,20501,transit,OK,14228,19511,walking,OK,4305,21117,bicycling,OK,1105,3195,14564,4694
14409,G466DB,G466JB,4/23/21 10:50,1/1/70 0:00,10:50:00 AM,1619178600,120,126,682,driving,OK,524,682,transit,OK,524,682,walking,OK,179,682,bicycling,OK,71,469,469,133
14411,ZE10WH,ZE10SP,4/23/21 20:30,1/1/70 0:00,8:30:00 PM,1619213400,131,130,749,driving,OK,428,529,transit,OK,428,529,walking,OK,143,553,bicycling,OK,74,446,446,136
14412,G25AD,G208LB,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,754,898,3983,driving,OK,1854,5066,transit,OK,2640,3440,walking,OK,1139,4254,bicycling,OK,351,1536,2421,754
14414,EH68LD,EH36SZ,4/23/21 18:00,1/1/70 0:00,6:00:00 PM,1619204400,628,627,3540,driving,OK,1606,4174,transit,OK,2138,2832,walking,OK,721,2934,bicycling,OK,375,1611,2197,776
14415,IV25EF,PH165NA,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,5999,5852,138439,driving,OK,48510,198916,transit,OK,99982,137596,walking,OK,28126,147937,bicycling,OK,5691,10181,89442,30072
14417,KY127QA,KY128QS,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,845,880,6656,driving,OK,1589,7372,transit,OK,3646,5102,walking,OK,987,5102,bicycling,OK,452,1176,3853,1184
14420,IV283UA,IV274BP,4/23/21 13:00,1/1/70 0:00,1:00:00 PM,1619186400,817,811,14259,driving,OK,9810,17815,transit,OK,10544,14259,walking,OK,2740,14259,bicycling,OK,645,3055,10398,2878
14421,G750UU,G728TX,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,1008,1045,10935,driving,OK,2637,16650,transit,OK,7395,10134,walking,OK,2244,11400,bicycling,OK,615,3736,7235,2350
14423,DG89DH,KA269HG,4/23/21 10:00,1/1/70 0:00,10:00:00 AM,1619175600,3491,3516,61777,driving,OK,0,0,transit,ZERO_RESULTS,43673,59929,walking,OK,13689,68822,bicycling,OK,3019,14154,47018,15138
14424,KA128EH,KA80SH,4/23/21 18:30,1/1/70 0:00,6:30:00 PM,1619206200,1292,1304,20902,driving,OK,4715,24853,transit,OK,14731,19920,walking,OK,4625,24496,bicycling,OK,936,2902,15370,4638
14425,DD24LE,DD36HU,4/23/21 18:30,1/1/70 0:00,6:30:00 PM,1619206200,452,409,3877,driving,OK,1551,4776,transit,OK,2841,3756,walking,OK,842,3816,bicycling,OK,330,1578,2722,773
14426,IV304HP,IV304ES,4/23/21 8:45,1/1/70 0:00,8:45:00 AM,1619171100,81,81,457,driving,OK,323,457,transit,OK,323,457,walking,OK,70,457,bicycling,OK,54,333,333,92
14427,ZE10JN,ZE10UQ,4/23/21 14:30,1/1/70 0:00,2:30:00 PM,1619191800,789,778,11644,driving,OK,0,0,transit,ZERO_RESULTS,7848,10352,walking,OK,2554,10534,bicycling,OK,678,2813,7803,2112
14429,EH104BG,EH166TJ,4/23/21 12:30,1/1/70 0:00,12:30:00 PM,1619184600,866,1047,6228,driving,OK,1577,6272,transit,OK,4515,5888,walking,OK,1394,6228,bicycling,OK,603,1546,3564,1279
14430,G727PJ,G727GG,4/23/21 18:45,1/1/70 0:00,6:45:00 PM,1619207100,174,194,937,driving,OK,597,801,transit,OK,597,801,walking,OK,235,801,bicycling,OK,86,541,541,158
14431,EH482GE,EH483JD,4/23/21 8:25,1/1/70 0:00,8:25:00 AM,1619169900,230,233,1446,driving,OK,942,2997,transit,OK,1095,1410,walking,OK,344,1449,bicycling,OK,130,995,1073,334
14432,AB245NR,AB251HZ,4/23/21 14:30,1/1/70 0:00,2:30:00 PM,1619191800,668,704,3351,driving,OK,1614,2084,transit,OK,1614,2084,walking,OK,590,2348,bicycling,OK,255,1238,1238,448
14434,G332TG,G349DT,4/23/21 13:30,1/1/70 0:00,1:30:00 PM,1619188200,483,474,4789,driving,OK,1579,5943,transit,OK,2886,3921,walking,OK,873,4353,bicycling,OK,267,1361,2954,934
14435,IV304ND,IV304BX,4/23/21 14:30,1/1/70 0:00,2:30:00 PM,1619191800,338,329,3097,driving,OK,1672,2280,transit,OK,1672,2280,walking,OK,586,3087,bicycling,OK,224,1313,1327,482
14436,FK20YY,EH483JD,4/23/21 14:30,1/1/70 0:00,2:30:00 PM,1619191800,1100,1138,13103,driving,OK,4958,26485,transit,OK,9873,12840,walking,OK,3390,14859,bicycling,OK,734,6907,9076,2723
14437,FIRTHSCO,DG113EU,4/23/21 17:00,1/1/70 0:00,5:00:00 PM,1619200800,16535,16694,404236,driving,OK,0,0,transit,ZERO_RESULTS,260222,352133,walking,OK,78034,407001,bicycling,OK,,,,
14438,AB115EJ,AB219RN,4/23/21 13:30,1/1/70 0:00,1:30:00 PM,1619188200,1116,1317,9414,driving,OK,3852,11776,transit,OK,6741,8761,walking,OK,2039,9398,bicycling,OK,651,2818,6343,1853
14439,EH125PT,EH112QW,4/23/21 16:30,1/1/70 0:00,4:30:00 PM,1619199000,233,236,1047,driving,OK,782,1047,transit,OK,782,1047,walking,OK,263,1453,bicycling,OK,108,624,777,213
14440,IV13XW,IV67SU,4/23/21 18:30,1/1/70 0:00,6:30:00 PM,1619206200,831,798,16120,driving,OK,5447,41880,transit,OK,9960,13598,walking,OK,2515,13616,bicycling,OK,688,6135,10705,2730
14441,FK29HQ,EH107EA,4/23/21 14:30,1/1/70 0:00,2:30:00 PM,1619191800,2059,1996,44308,driving,OK,6332,51917,transit,OK,33196,44601,walking,OK,10540,53828,bicycling,OK,1773,8754,33209,9897
14442,FK117BZ,FK95QD,4/23/21 9:30,1/1/70 0:00,9:30:00 AM,1619173800,412,409,3616,driving,OK,1726,9062,transit,OK,2621,3584,walking,OK,967,5150,bicycling,OK,216,2606,2669,772
14443,IV519EJ,KW163DA,4/23/21 7:30,1/1/70 0:00,7:30:00 AM,1619166600,24251,24578,374863,driving,OK,41976,414906,transit,OK,242843,368929,walking,OK,91586,480978,bicycling,OK,23826,35316,233210,93311
14444,IV124TD,IV125QF,4/23/21 17:30,1/1/70 0:00,5:30:00 PM,1619202600,385,351,3537,driving,OK,2574,3479,transit,OK,2574,3479,walking,OK,683,3537,bicycling,OK,282,1007,2552,827
14445,AB422GD,AB422FY,4/23/21 9:00,1/1/70 0:00,9:00:00 AM,1619172000,77,77,334,driving,OK,235,334,transit,OK,235,334,walking,OK,52,334,bicycling,OK,40,242,242,67
14446,G650ER,G669AG,4/23/21 8:30,1/1/70 0:00,8:30:00 AM,1619170200,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,576,2488,7442,2028
14447,EH68JQ,EH68HT,4/23/21 21:00,1/1/70 0:00,9:00:00 PM,1619215200,81,78,141,driving,OK,99,141,transit,OK,99,141,walking,OK,50,141,bicycling,OK,19,106,106,45
14449,IV306YN,IV301QR,4/23/21 7:30,1/1/70 0:00,7:30:00 AM,1619166600,215,219,1555,driving,OK,1138,1528,transit,OK,1138,1528,walking,OK,319,1636,bicycling,OK,147,841,1210,384
14452,EH24SD,EH37PU,4/23/21 14:00,1/1/70 0:00,2:00:00 PM,1619190000,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,58,342,342,115
14453,EH225LF,EH225JG,4/23/21 16:00,1/1/70 0:00,4:00:00 PM,1619197200,167,169,800,driving,OK,453,683,transit,OK,453,683,walking,OK,108,749,bicycling,OK,66,510,510,218
14454,IV636UR,IV23BW,4/23/21 8:00,1/1/70 0:00,8:00:00 AM,1619168400,1933,1918,27860,driving,OK,3837,29771,transit,OK,20175,27570,walking,OK,5184,28008,bicycling,OK,1487,3387,20298,5766
14455,G11RX,G776QN,4/23/21 16:45,1/1/70 0:00,4:45:00 PM,1619199900,1164,1177,18188,driving,OK,3493,14620,transit,OK,9048,11779,walking,OK,2712,12480,bicycling,OK,952,3339,8758,2487
14456,EH299DZ,EH479EB,4/23/21 12:30,1/1/70 0:00,12:30:00 PM,1619184600,1745,1808,29788,driving,OK,5935,33023,transit,OK,20486,27083,walking,OK,6186,28463,bicycling,OK,1338,3685,20195,5749
14457,FK178EL,FK178BJ,4/23/21 17:45,1/1/70 0:00,5:45:00 PM,1619203500,124,124,603,driving,OK,457,603,transit,OK,457,603,walking,OK,162,603,bicycling,OK,72,433,433,123
14458,G21EG,FK101RA,4/23/21 12:30,1/1/70 0:00,12:30:00 PM,1619184600,2550,2544,52675,driving,OK,3938,59967,transit,OK,38418,51593,walking,OK,11500,60168,bicycling,OK,2317,5476,41228,11675
14459,ZE29SG,ZE29NR,4/23/21 19:15,1/1/70 0:00,7:15:00 PM,1619208900,1517,1468,28745,driving,OK,0,0,transit,ZERO_RESULTS,20728,27861,walking,OK,6031,27879,bicycling,OK,1809,5733,20130,5674
14460,PA344LS,PA344HP,4/23/21 16:50,1/1/70 0:00,4:50:00 PM,1619200200,283,279,1832,driving,OK,701,918,transit,OK,701,918,walking,OK,319,1309,bicycling,OK,103,640,734,236
14461,DD19SY,DD39LU,4/23/21 16:30,1/1/70 0:00,4:30:00 PM,1619199000,635,640,4768,driving,OK,2645,9434,transit,OK,3748,4637,walking,OK,1392,4865,bicycling,OK,433,2427,3500,935
14462,EH519AB,EH510PJ,4/23/21 16:20,1/1/70 0:00,4:20:00 PM,1619198400,269,281,2684,driving,OK,649,3224,transit,OK,1827,2293,walking,OK,748,2617,bicycling,OK,199,1235,1717,542
14464,PH106HS,PH106NP,4/23/21 7:30,1/1/70 0:00,7:30:00 AM,1619166600,272,276,1574,driving,OK,821,1526,transit,OK,1004,1401,walking,OK,338,1516,bicycling,OK,147,1003,1007,293
14465,FK79LU,FK81RA,4/23/21 18:00,1/1/70 0:00,6:00:00 PM,1619204400,430,379,3846,driving,OK,1925,4499,transit,OK,2466,3384,walking,OK,780,3792,bicycling,OK,305,2010,2338,715
14466,ZE39JS,ZE10RD,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,1705,1674,35465,driving,OK,3562,38285,transit,OK,26117,34955,walking,OK,7812,36689,bicycling,OK,1895,3256,25621,7935
14467,EH225QW,EH224NE,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,336,364,3169,driving,OK,779,3531,transit,OK,1833,2693,walking,OK,485,2925,bicycling,OK,252,691,2084,647
14468,DD108LW,DD109NY,4/23/21 20:00,1/1/70 0:00,8:00:00 PM,1619211600,222,217,1434,driving,OK,558,1751,transit,OK,804,1073,walking,OK,257,1073,bicycling,OK,128,796,796,244
14469,G661JH,G663US,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,365,382,2944,driving,OK,1450,2935,transit,OK,1839,2404,walking,OK,581,2595,bicycling,OK,327,1755,1791,663
14470,G781LY,G23JZ,4/23/21 7:50,1/1/70 0:00,7:50:00 AM,1619167800,1231,1201,13879,driving,OK,2725,14439,transit,OK,10265,13752,walking,OK,2977,15065,bicycling,OK,942,3432,10911,3036
14471,G742BT,G745NY,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,521,516,5538,driving,OK,1671,6947,transit,OK,3178,4330,walking,OK,964,4486,bicycling,OK,320,1637,3219,1080
14473,TD57JP,TD57RH,4/23/21 11:50,1/1/70 0:00,11:50:00 AM,1619182200,219,224,1631,driving,OK,1201,1631,transit,OK,1201,1631,walking,OK,368,1910,bicycling,OK,165,1158,1158,339
14474,G11JG,G26NU,4/23/21 19:30,1/1/70 0:00,7:30:00 PM,1619209800,357,269,865,driving,OK,671,1179,transit,OK,632,832,walking,OK,175,877,bicycling,OK,95,547,578,165
14475,ML52HX,ML68AL,4/23/21 12:00,1/1/70 0:00,12:00:00 PM,1619182800,831,978,8926,driving,OK,2771,11089,transit,OK,5894,7658,walking,OK,2039,8616,bicycling,OK,643,2318,5568,1793
14476,EH209NE,EH193GA,4/23/21 12:10,1/1/70 0:00,12:10:00 PM,1619183400,1005,1046,11191,driving,OK,1877,6465,transit,OK,3887,5359,walking,OK,1213,5633,bicycling,OK,517,1844,3981,1325
14477,G28JB,G213PA,4/23/21 14:00,1/1/70 0:00,2:00:00 PM,1619190000,1083,1097,7262,driving,OK,2149,7023,transit,OK,5008,6331,walking,OK,1567,6443,bicycling,OK,616,1820,4557,1387
14478,KY119LN,KY119UY,4/23/21 10:00,1/1/70 0:00,10:00:00 AM,1619175600,267,314,1771,driving,OK,765,1882,transit,OK,1175,1592,walking,OK,386,1592,bicycling,OK,151,1084,1093,368
14479,G50PD,G467NU,4/23/21 17:30,1/1/70 0:00,5:30:00 PM,1619202600,0,0,0,driving,NOT_FOUND,0,0,transit,NOT_FOUND,0,0,walking,NOT_FOUND,0,0,bicycling,NOT_FOUND,598,2152,5536,1590
14480,KA88BU,KA89BF,4/23/21 12:45,1/1/70 0:00,12:45:00 PM,1619185500,487,572,3864,driving,OK,1305,4788,transit,OK,2430,3198,walking,OK,705,3333,bicycling,OK,330,2426,2465,765
14481,EH269BB,EH268NP,4/23/21 14:00,1/1/70 0:00,2:00:00 PM,1619190000,214,219,1135,driving,OK,803,1135,transit,OK,803,1135,walking,OK,223,1185,bicycling,OK,118,759,863,240
14482,IV38EX,IV38RT,4/23/21 18:30,1/1/70 0:00,6:30:00 PM,1619206200,436,387,3295,driving,OK,2566,3218,transit,OK,2566,3218,walking,OK,1004,3527,bicycling,OK,283,2064,2145,659
