,PO1,PD1,origin_lat,origin_lng,destination_lat,destination_lng
9320,KY75NW,KY14AH,56.196517,-3.170865,56.169119,-3.146327
9321,KY76EZ,KY14AH,56.202557,-3.13101,56.169119,-3.146327
9322,KY75NW,KY62PG,56.196517,-3.170865,56.188736,-3.196184
9323,KY75NW,KY12JP,56.196517,-3.170865,56.127453,-3.155027
9324,IV11UA,AB389LD,57.484325,-4.214805,57.473306,-3.200778
9325,IV11UA,IV170PT,57.484325,-4.214805,57.696124,-4.255009
9326,IV180BW,IV170PT,57.691379,-4.182213,57.696124,-4.255009
9327,IV11UA,IV78FE,57.484325,-4.214805,57.568488,-4.431642
9328,IV11UA,IV26GH,57.484325,-4.214805,57.450618,-4.168347
9329,IV57NZ,IV26GH,57.475628,-4.412939,57.450618,-4.168347
9330,IV11UA,IV35DZ,57.484325,-4.214805,57.476213,-4.236098
9331,G14BW,G213HS,55.856857,-4.253147,55.883363,-4.205672
9332,G14BW,G50TP,55.856857,-4.253147,55.845907,-4.253613
9333,G14BW,KA35BU,55.856857,-4.253147,55.679532,-4.516537
9334,DD47BW,DD47BW,56.478133,-2.954402,56.478133,-2.954402
9335,DD47BW,DD47BW,56.478133,-2.954402,56.478133,-2.954402
9336,EH496DS,EH75JH,55.972379,-3.620698,55.957525,-3.183661
9337,EH41HL,EH41EN,55.959246,-3.212336,55.958736,-3.218471
9338,EH41HL,EH23EE,55.959246,-3.212336,55.953099,-3.200951
9339,EH113AT,EH125XA,55.937326,-3.248376,55.939201,-3.255256
9340,EH113AT,EH125YS,55.937326,-3.248376,55.942648,-3.260892
9341,EH113AT,EH88BG,55.937326,-3.248376,55.95175,-3.183932
9342,EH164BF,EH88BG,55.931096,-3.143543,55.95175,-3.183932
9343,EH66NH,EH88BG,55.979236,-3.182095,55.95175,-3.183932
9344,EH221PJ,EH88BG,55.910433,-3.109358,55.95175,-3.183932
9345,EH41PG,EH88BG,55.955552,-3.219221,55.95175,-3.183932
9346,EH104AE,EH88BG,55.928945,-3.207036,55.95175,-3.183932
9347,EH152DR,EH88BG,55.950636,-3.103046,55.95175,-3.183932
9348,IV301XN,IV301QX,57.649246,-3.297685,57.646622,-3.308512
9349,IV363BN,IV301QX,57.613662,-3.603121,57.646622,-3.308512
9350,DD39BR,DD30PQ,56.490914,-2.996088,56.508116,-2.998607
9351,EH89AA,EH93HT,55.946971,-3.18662,55.926729,-3.189186
9352,DG46PL,DG46JT,55.386001,-4.002868,55.385392,-4.004968
9353,EH141RA,EH142JY,55.929641,-3.245039,55.917907,-3.262136
9354,EH141RA,EH142JY,55.929641,-3.245039,55.917907,-3.262136
9355,EH141RA,EH142JY,55.929641,-3.245039,55.917907,-3.262136
9356,G781AJ,G776ZX,55.805393,-4.390059,55.772328,-4.353227
9357,G781AJ,G782ND,55.805393,-4.390059,55.796431,-4.376235
9358,G140TR,G782ND,55.872525,-4.338714,55.796431,-4.376235
9359,PA113HU,PA33FA,55.848884,-4.588588,55.851111,-4.492118
9360,EH525GA,EH525DZ,55.927267,-3.50327,55.929972,-3.506208
9361,EH526TG,EH525DZ,55.935619,-3.505146,55.929972,-3.506208
9362,DG20PU,DG20PR,55.082087,-3.624189,55.083699,-3.6293
9363,DG20PU,DG20PR,55.082087,-3.624189,55.083699,-3.6293
9364,DG20PR,DG20PR,55.083699,-3.6293,55.083699,-3.6293
9365,G537RJ,G467JL,55.802866,-4.339224,55.797002,-4.307348
9366,TD57EL,TD58XX,55.603733,-2.440962,55.593251,-2.421962
9367,TD58HD,TD58XX,55.592532,-2.427032,55.593251,-2.421962
9368,TD113UY,TD58XX,55.799553,-2.217259,55.593251,-2.421962
9369,KY49JY,KY49NP,56.106606,-3.351742,56.109957,-3.343497
9370,DD47NS,DD47NS,56.470124,-2.925227,56.470124,-2.925227
9371,DD47NS,DD47NS,56.470124,-2.925227,56.470124,-2.925227
9372,KY25LH,KY25LH,56.116682,-3.163437,56.116682,-3.163437
9373,KY25LH,KY25LH,56.116682,-3.163437,56.116682,-3.163437
9374,EH547BD,EH547AF,55.88781,-3.541029,55.885832,-3.538692
9375,EH546TX,EH547AF,55.894612,-3.542483,55.885832,-3.538692
9376,EH548QP,EH547AF,55.905772,-3.560346,55.885832,-3.538692
9377,EH558JE,EH547AF,55.842914,-3.621503,55.885832,-3.538692
9378,AB101AB,AB243HF,57.149606,-2.096916,57.166328,-2.101722
9379,AB158PU,AB157UX,57.149771,-2.228399,57.135727,-2.14342
9380,AB158PU,AB158DZ,57.149771,-2.228399,57.160272,-2.211363
9381,G775UD,G612RZ,55.773661,-4.303255,55.912786,-4.328751
9382,G612SU,G612RZ,55.918219,-4.333254,55.912786,-4.328751
9383,PA167QN,PA168TY,55.957843,-4.799697,55.947595,-4.771933
9384,G536AG,PA152AD,55.821783,-4.342147,55.944219,-4.731969
9385,G536AG,G511BU,55.821783,-4.342147,55.852535,-4.287663
9386,G512RR,G511BU,55.855935,-4.303696,55.852535,-4.287663
9387,G536AG,G782EW,55.821783,-4.342147,55.798944,-4.387095
9388,G536AG,G432DF,55.821783,-4.342147,55.821972,-4.288229
9389,G536AG,G536JA,55.821783,-4.342147,55.819091,-4.353256
9390,G536AG,G158TB,55.821783,-4.342147,55.907542,-4.370118
9391,G157TU,G158TB,55.911465,-4.371125,55.907542,-4.370118
9392,G627RQ,G158TB,55.944031,-4.343215,55.907542,-4.370118
9393,G140AA,G158TB,55.876262,-4.34522,55.907542,-4.370118
9394,G813PD,G158TB,55.917703,-4.413646,55.907542,-4.370118
9395,G811QA,G158TB,55.902454,-4.400764,55.907542,-4.370118
9396,G536AG,KA181QW,55.821783,-4.342147,55.454294,-4.257491
9397,KA55BB,KA181QW,55.512369,-4.385756,55.454294,-4.257491
9398,G536AG,G537WU,55.821783,-4.342147,55.805005,-4.359922
9399,G536AG,G536AL,55.821783,-4.342147,55.823409,-4.349717
9400,G536AG,KA32JZ,55.821783,-4.342147,55.632672,-4.487632
9401,G536AG,G536EU,55.821783,-4.342147,55.821605,-4.344452
9402,G536AG,G782LH,55.821783,-4.342147,55.794542,-4.399413
9403,G536AG,G537YG,55.821783,-4.342147,55.807025,-4.361417
9404,G536AG,G758XQ,55.821783,-4.342147,55.754234,-4.223239
9405,G536AG,PA11BL,55.821783,-4.342147,55.846132,-4.4244
9406,PA34BF,PA11BL,55.850179,-4.417398,55.846132,-4.4244
9407,PA11BL,PA11BL,55.846132,-4.4244,55.846132,-4.4244
9408,PA11BL,PA11BL,55.846132,-4.4244,55.846132,-4.4244
9409,G536AG,G767RL,55.821783,-4.342147,55.790875,-4.294955
9410,G466SA,G767RL,55.789776,-4.310175,55.790875,-4.294955
9411,G767QP,G767RL,55.790016,-4.288508,55.790875,-4.294955
9412,G767EU,G767RL,55.789241,-4.278955,55.790875,-4.294955
9413,G768RF,G767RL,55.776498,-4.277382,55.790875,-4.294955
9414,G536AG,KA92EH,55.821783,-4.342147,55.491481,-4.604821
9415,G536AG,G782PE,55.821783,-4.342147,55.795613,-4.375292
9416,G760QQ,G782PE,55.71971,-4.323438,55.795613,-4.375292
9417,G696DS,EH288PP,55.852788,-4.109371,55.938463,-3.392048
9418,G750RA,ML12SB,55.749875,-4.159552,55.776823,-3.9884
9419,G750RA,ML12SB,55.749875,-4.159552,55.776823,-3.9884
9420,ML12HZ,ML12SB,55.778183,-3.967007,55.776823,-3.9884
9421,EH546BW,EH546BN,55.893654,-3.512508,55.894051,-3.512428
9422,EH546BW,EH546BN,55.893654,-3.512508,55.894051,-3.512428
9423,G331AD,G214YX,55.890306,-4.183983,55.883598,-4.224601
9424,G331AD,G336JS,55.890306,-4.183983,55.88631,-4.161161
9425,G312ER,G336JS,55.865242,-4.232246,55.88631,-4.161161
9426,G331AD,G331EG,55.890306,-4.183983,55.880206,-4.189744
9427,G214EA,G331EG,55.879143,-4.221437,55.880206,-4.189744
9428,G331AD,G641YQ,55.890306,-4.183983,55.89859,-4.205529
9429,G331AD,G659NQ,55.890306,-4.183983,55.980819,-4.066855
9430,G331AD,G336HS,55.890306,-4.183983,55.887148,-4.127019
9431,G208NZ,G336HS,55.880511,-4.284191,55.887148,-4.127019
9432,EH526TG,EH288QT,55.935619,-3.505146,55.935272,-3.390944
9433,EH22PJ,EH288QT,55.953229,-3.196839,55.935272,-3.390944
9434,G626NB,G639DR,55.939748,-4.315574,55.987792,-4.303101
9435,G628HJ,G639DR,55.946189,-4.304234,55.987792,-4.303101
9436,G626NB,G614JA,55.939748,-4.315574,55.923241,-4.350347
9437,G626NB,G614RH,55.939748,-4.315574,55.934722,-4.351571
9438,KA106AR,KA106AR,55.542686,-4.67089,55.542686,-4.67089
9439,KA106AR,KA106AR,55.542686,-4.67089,55.542686,-4.67089
9440,G661HN,G227JQ,55.940331,-4.15836,55.899175,-4.242289
9441,G661HN,G662BP,55.940331,-4.15836,55.939774,-4.147357
9442,G661DT,G662BP,55.937198,-4.162586,55.939774,-4.147357
9443,EH21HJ,EH66PF,55.955603,-3.192458,55.987054,-3.188521
9444,EH76FF,EH66PF,55.956701,-3.124824,55.987054,-3.188521
9445,EH21HJ,EH114EQ,55.955603,-3.192458,55.927823,-3.297046
9446,G537HT,G776XH,55.807129,-4.340248,55.776332,-4.352065
9447,HS20AN,HS20QS,58.20282,-6.343682,58.353461,-6.52264
9448,HS20RH,HS20QS,58.402027,-6.468063,58.353461,-6.52264
9449,HS12TE,HS20QS,58.214976,-6.376976,58.353461,-6.52264
9450,HS20AN,HS29HU,58.20282,-6.343682,58.204592,-6.924693
9451,PA437LA,PA200HU,55.754621,-6.287926,55.837356,-5.057765
9452,KY74HX,KY12XE,56.193611,-3.177916,56.127388,-3.121112
9453,EH153AR,EH259LE,55.93881,-3.103206,55.857132,-3.163736
9454,EH153AR,EH222BL,55.93881,-3.103206,55.894356,-3.054895
9455,EH153AR,EH153JY,55.93881,-3.103206,55.939999,-3.120303
9456,EH153AR,EH224DU,55.93881,-3.103206,55.876776,-3.047977
9457,KA88PE,G511EA,55.481706,-4.621001,55.858556,-4.294247
9458,KW172DD,KW172BZ,59.289737,-2.906677,59.315596,-2.988825
9459,KW172DD,KW172BZ,59.289737,-2.906677,59.315596,-2.988825
9460,G37UY,KA257AU,55.867785,-4.273679,55.755872,-4.689421
9461,G731AE,G129RH,55.834176,-4.208156,55.876826,-4.312096
9462,EH164SB,EH164UF,55.922113,-3.137517,55.929211,-3.121864
9463,EH164SB,EH111AN,55.922113,-3.137517,55.936017,-3.23423
9464,G650PA,G650AH,55.973748,-4.047952,55.976581,-4.056452
9465,G650NE,G650AH,55.97621,-4.052249,55.976581,-4.056452
9466,G680DD,G650AH,55.959665,-4.020726,55.976581,-4.056452
9467,KW163JR,KW163HT,58.957327,-3.30647,58.977247,-3.299371
9468,KY154LG,KY147AR,56.319365,-3.01666,56.291734,-3.235332
9469,EH145JF,EH142EP,55.90146,-3.304659,55.923539,-3.252558
9470,EH546HY,EH142EP,55.883889,-3.502056,55.923539,-3.252558
9471,AB167RN,AB167RN,57.163107,-2.172244,57.163107,-2.172244
9472,AB167RN,AB167RN,57.163107,-2.172244,57.163107,-2.172244
9473,DD114RR,DD114XB,56.619216,-2.645329,56.637646,-2.654806
9474,DD114RR,DD114XB,56.619216,-2.645329,56.637646,-2.654806
9475,DD114RR,DD83EP,56.619216,-2.645329,56.651748,-2.87717
9476,DD81NJ,DD83EP,56.637022,-2.891241,56.651748,-2.87717
9477,DD77PH,DD77NW,56.501054,-2.719492,56.499241,-2.743563
9478,KY154NQ,KY76AN,56.309758,-3.086882,56.199158,-3.135277
9479,FK147JH,KY130UH,56.182136,-3.609321,56.186396,-3.562163
9480,KY114LF,KY130UH,56.078585,-3.420832,56.186396,-3.562163
9481,FK147JH,FK147JA,56.182136,-3.609321,56.161692,-3.678777
9482,EH22EL,EH260RB,55.947319,-3.215919,55.846597,-3.191817
9483,DG46JT,DG46PL,55.385392,-4.004968,55.386001,-4.002868
9484,G427AA,G429EW,55.841193,-4.263357,55.824803,-4.259545
9485,G429EA,G429EW,55.82491,-4.25813,55.824803,-4.259545
9486,EH288LL,EH128QY,55.943872,-3.359484,55.947825,-3.281637
9487,PA152JG,PA160GN,55.938573,-4.721034,55.936583,-4.823801
9488,G334RJ,KA136UX,55.857893,-4.135406,55.661577,-4.712045
9489,KA129LQ,KA136UX,55.629816,-4.664516,55.661577,-4.712045
9490,KA136QY,KA136UX,55.652586,-4.724316,55.661577,-4.712045
9491,DD84DE,EH126HB,56.676104,-2.995537,55.950984,-3.245244
9492,AB393UW,AB124XP,57.031105,-2.147349,57.063322,-2.139718
9493,ML91EZ,ML92HX,55.736135,-3.97117,55.736711,-3.965732
9494,KW151QN,KW151ZS,58.978388,-2.946481,58.986224,-2.94339
9495,KW151QN,KW151WU,58.978388,-2.946481,58.969138,-2.953793
9496,KA239AW,KA239HL,55.695701,-4.855373,55.690553,-4.863352
9497,G213RH,G641PS,55.894054,-4.196858,55.911073,-4.195021
9498,G213RH,G641PS,55.894054,-4.196858,55.911073,-4.195021
9499,G213RH,G213SQ,55.894054,-4.196858,55.894138,-4.202733
9500,PA344PD,PA344YA,56.408742,-5.48758,56.403388,-5.466178
9501,FK70HY,FK78AF,56.095002,-3.924963,56.072096,-3.906404
9502,FK70HY,FK81EW,56.095002,-3.924963,56.124832,-3.942886
9503,KA128AY,KA239JA,55.609226,-4.673075,55.68817,-4.856415
9504,KA128AY,KA111LE,55.609226,-4.673075,55.622249,-4.636303
9505,KA128AY,KA111LE,55.609226,-4.673075,55.622249,-4.636303
9506,KA128AY,KA128EH,55.609226,-4.673075,55.613085,-4.670035
9507,KA14NB,KA128EH,55.589968,-4.492086,55.613085,-4.670035
9508,KA120DF,KA128EH,55.613574,-4.666145,55.613085,-4.670035
9509,KA80SH,KA128EH,55.463316,-4.599055,55.613085,-4.670035
9510,KA20JT,KA128EH,55.607729,-4.546756,55.613085,-4.670035
9511,KA136NA,KA128EH,55.6488,-4.717504,55.613085,-4.670035
9512,KA198AS,KA128EH,55.352256,-4.690911,55.613085,-4.670035
9513,KA128AY,KA114HY,55.609226,-4.673075,55.607944,-4.626863
9514,IV23DE,IV11QG,57.464405,-4.202862,57.478358,-4.224553
9515,KA48HG,KA15HE,55.600822,-4.37971,55.602354,-4.446577
9516,KA48HG,KA48BG,55.600822,-4.37971,55.601711,-4.389877
9517,KA48HG,KA55TR,55.600822,-4.37971,55.557806,-4.405428
9518,KA48HG,KA48JW,55.600822,-4.37971,55.6016,-4.372026
9519,KA48HG,KA170NH,55.600822,-4.37971,55.607523,-4.291201
9520,KA13HT,KA170NH,55.605113,-4.49608,55.607523,-4.291201
9521,PA209JJ,PA209JL,55.830398,-5.055574,55.830699,-5.055773
9522,PA209BD,PA209JL,55.834533,-5.054525,55.830699,-5.055773
9523,PA209JJ,PA209BJ,55.830398,-5.055574,55.832907,-5.053391
9524,DG73AG,DG11TH,54.969223,-3.918301,55.11582,-3.608985
9525,ZE10EW,ZE10TZ,60.156336,-1.149746,60.137058,-1.232122
9526,ZE10EW,ZE10LJ,60.156336,-1.149746,60.151426,-1.149862
9527,ZE10HX,ZE10DJ,60.154738,-1.144103,60.151193,-1.147304
9528,KY11HR,KY11QE,56.112469,-3.155046,56.105733,-3.160116
9529,KY127RP,KY11QE,56.07627,-3.429182,56.105733,-3.160116
9530,KY11HR,KY11GA,56.112469,-3.155046,56.088496,-3.160546
9531,KY11HR,KY39RN,56.112469,-3.155046,56.066108,-3.17478
9532,AB242XL,AB251DR,57.172511,-2.119037,57.15256,-2.098758
9533,EH153HP,EH164LS,55.933278,-3.103381,55.931541,-3.127453
9534,EH164QX,EH164LS,55.935752,-3.12487,55.931541,-3.127453
9535,HS12RE,HS12QY,58.205606,-6.380609,58.206907,-6.382797
9536,HS12BW,HS12QY,58.209142,-6.378745,58.206907,-6.382797
9537,HS20BG,HS12QY,58.210465,-6.316145,58.206907,-6.382797
9538,HS12UX,HS12QY,58.211892,-6.356233,58.206907,-6.382797
9539,HS20SH,HS12QY,58.441362,-6.392652,58.206907,-6.382797
9540,HS20LQ,HS12QY,58.282518,-6.292408,58.206907,-6.382797
9541,HS12RN,HS12QY,58.205335,-6.374902,58.206907,-6.382797
9542,HS12YF,HS12QY,58.223132,-6.389028,58.206907,-6.382797
9543,HS20NL,HS12QY,58.348151,-6.212019,58.206907,-6.382797
9544,HS12LS,HS12QY,58.210775,-6.384092,58.206907,-6.382797
9545,HS29NU,HS12QY,58.143322,-6.465447,58.206907,-6.382797
9546,G830UW,G830JE,55.987292,-4.576236,55.99482,-4.593112
9547,G830UW,G830JE,55.987292,-4.576236,55.99482,-4.593112
9548,G823PU,G830JE,55.944407,-4.570359,55.99482,-4.593112
9549,DD54LG,DD40SN,56.481083,-2.828757,56.521188,-2.904968
9550,DD23QN,DD40SN,56.479704,-3.013476,56.521188,-2.904968
9551,KY49RA,KY112ES,56.100671,-3.36028,56.027157,-3.425056
9552,G312HA,PA32SW,55.86336,-4.225236,55.863717,-4.428947
9553,KA89BE,PA32SW,55.475768,-4.619974,55.863717,-4.428947
9554,G611FE,PA32SW,55.911236,-4.346133,55.863717,-4.428947
9555,PA27EA,PA32SW,55.837403,-4.412419,55.863717,-4.428947
9556,G639DF,PA32SW,55.982496,-4.308044,55.863717,-4.428947
9557,G626ES,PA32SW,55.932553,-4.269483,55.863717,-4.428947
9558,G699NY,PA32SW,55.906423,-4.112507,55.863717,-4.428947
9559,EH38BP,EH51DF,55.946373,-3.207019,55.977099,-3.226068
9560,PA49RF,PA87DG,55.881297,-4.444085,55.896912,-4.426543
9561,PA49RF,G661PF,55.881297,-4.444085,55.93986,-4.152726
9562,PA49RF,PA11RP,55.881297,-4.444085,55.843573,-4.411284
9563,PA11QN,PA11RP,55.844583,-4.405596,55.843573,-4.411284
9564,PA11QN,PA11RP,55.844583,-4.405596,55.843573,-4.411284
9565,PA11QN,PA11RP,55.844583,-4.405596,55.843573,-4.411284
9566,KA198FD,KA269EE,55.353116,-4.694693,55.244336,-4.848271
9567,DD108JE,DD108LH,56.711884,-2.468763,56.715709,-2.467063
9568,EH234JL,EH221BE,55.83554,-3.048288,55.895857,-3.068321
9569,EH234JL,EH221BE,55.83554,-3.048288,55.895857,-3.068321
9570,PH12LH,PH27HQ,56.40374,-3.480698,56.405234,-3.426046
9571,PH12LH,PH12NR,56.40374,-3.480698,56.407944,-3.478495
9572,PH11RP,PH12NR,56.391055,-3.473694,56.407944,-3.478495
9573,PH15BE,PH12NR,56.407219,-3.440869,56.407944,-3.478495
9574,PH20NH,PH12NR,56.383573,-3.462067,56.407944,-3.478495
9575,PH15RG,PH12NR,56.400286,-3.438273,56.407944,-3.478495
9576,G611RX,G149XT,55.910557,-4.329705,55.876247,-4.344132
9577,ML91LP,G149XT,55.727571,-3.966136,55.876247,-4.344132
9578,G312HW,G149XT,55.858983,-4.226502,55.876247,-4.344132
9579,PA134NT,G149XT,55.88942,-4.623578,55.876247,-4.344132
9580,G611RX,G612TJ,55.910557,-4.329705,55.921457,-4.31693
9581,PH336EW,EH91PX,56.82062,-5.103752,55.937426,-3.18127
9582,FK81PL,FK81TG,56.130616,-3.949421,56.12627,-3.956586
9583,EH482EA,FK81TG,55.881522,-3.653711,56.12627,-3.956586
9584,EH68RJ,EH92TB,55.962846,-3.172721,55.927693,-3.200916
9585,EH68RJ,EH68LD,55.962846,-3.172721,55.96392,-3.170318
9586,EH75AJ,EH68LD,55.961278,-3.174115,55.96392,-3.170318
9587,EH68NR,EH68LD,55.967587,-3.173986,55.96392,-3.170318
9588,EH75SE,EH68LD,55.958981,-3.170073,55.96392,-3.170318
9589,EH76AG,EH68LD,55.957597,-3.160517,55.96392,-3.170318
9590,EH68JT,EH68LD,55.965199,-3.170005,55.96392,-3.170318
9591,EH68RF,EH68LD,55.96445,-3.175124,55.96392,-3.170318
9592,ZE10PF,ZE10PW,60.164128,-1.16214,60.164589,-1.16246
9593,ZE10WP,ZE10PW,60.157794,-1.150094,60.164589,-1.16246
9594,ZE29QW,ZE10PW,60.363814,-1.383875,60.164589,-1.16246
9595,ZE10RS,ZE10PW,60.14622,-1.164421,60.164589,-1.16246
9596,ZE10XD,ZE10PW,60.137474,-1.283926,60.164589,-1.16246
9597,ZE10DL,ZE10PW,60.153485,-1.143325,60.164589,-1.16246
9598,G783PJ,G783ES,55.78451,-4.415081,55.786159,-4.429029
9599,G783NH,G783ES,55.784419,-4.426544,55.786159,-4.429029
9600,FK42BG,FK15RS,55.996094,-3.919199,56.001758,-3.79187
9601,KY118HJ,FK15RS,56.05725,-3.408597,56.001758,-3.79187
9602,FK42BG,FK66HD,55.996094,-3.919199,56.023371,-3.905099
9603,G467LT,G427DR,55.794453,-4.30737,55.837253,-4.258209
9604,PA151DD,PA154EX,55.946773,-4.752909,55.942319,-4.763516
9605,PA151DD,PA186ER,55.946773,-4.752909,55.891546,-4.890141
9606,PA151DD,PA152JR,55.946773,-4.752909,55.938167,-4.736123
9607,ML29DJ,ML29AF,55.787344,-3.881278,55.786596,-3.867893
9608,PA27RX,G782LJ,55.830316,-4.421306,55.793378,-4.38953
9609,PA49AF,G782LJ,55.878431,-4.446751,55.793378,-4.38953
9610,PA27RX,PA20PR,55.830316,-4.421306,55.831992,-4.464544
9611,PA33DP,PA20PR,55.852941,-4.487601,55.831992,-4.464544
9612,PA27RX,G782LG,55.830316,-4.421306,55.794453,-4.390139
9613,FK81PF,FK147JN,56.11782,-3.934033,56.189293,-3.610991
9614,FK81PF,FK125LD,56.11782,-3.934033,56.155045,-3.801281
9615,FK125LJ,FK125LD,56.153762,-3.80977,56.155045,-3.801281
9616,FK82QA,FK125LD,56.117478,-3.93851,56.155045,-3.801281
9617,G206DW,G49DN,55.878759,-4.283192,55.871654,-4.276653
9618,G116DQ,G49DN,55.869351,-4.310533,55.871654,-4.276653
9619,G36RQ,G49DN,55.865948,-4.263662,55.871654,-4.276653
9620,IV408AW,IV408DE,57.28219,-5.712263,57.285984,-5.717428
9621,KY111DR,KY120BP,56.029018,-3.391472,56.080258,-3.44858
9622,KY127BD,KY120BP,56.073278,-3.463946,56.080258,-3.44858
9623,KY119NW,KY120BP,56.041164,-3.346033,56.080258,-3.44858
9624,KY129XL,KY120BP,56.084294,-3.579594,56.080258,-3.44858
9625,PH324DD,PH337LY,57.145933,-4.68163,56.847304,-5.093361
9626,G667DH,G642TS,55.97105,-4.196222,55.920873,-4.207883
9627,G612BD,G642TS,55.921008,-4.309285,55.920873,-4.207883
9628,G227SB,G642TS,55.892783,-4.245855,55.920873,-4.207883
9629,G642TB,G642TS,55.902854,-4.236215,55.920873,-4.207883
9630,FK27TA,FK28TW,56.016882,-3.793383,56.023974,-3.793622
9631,ML52RY,ML52RN,55.896387,-4.057196,55.894395,-4.059138
9632,KA280AL,G37SD,55.751797,-4.932999,55.866926,-4.284911
9633,KA280AL,G37SD,55.751797,-4.932999,55.866926,-4.284911
9634,KA280AL,G37SD,55.751797,-4.932999,55.866926,-4.284911
9635,FK117HJ,FK54RW,56.148109,-3.845458,56.02956,-3.827471
9636,EH478BH,EH478AZ,55.848633,-3.62468,55.848751,-3.629333
9637,EH41HP,EH36JE,55.960029,-3.210808,55.95644,-3.200669
9638,EH64BL,EH36JE,55.972623,-3.190498,55.95644,-3.200669
9639,EH127BA,EH36JE,55.942253,-3.264353,55.95644,-3.200669
9640,G717FA,G720AQ,55.823199,-4.085866,55.79217,-4.089123
9641,PA209BD,PA200AJ,55.834533,-5.054525,55.837735,-5.055159
9642,EH89AL,EH221EJ,55.945981,-3.188129,55.895634,-3.063021
9643,FK14BT,FK14DY,56.005474,-3.809974,56.002746,-3.810937
9644,PA154UW,PA154UW,55.939935,-4.743935,55.939935,-4.743935
9645,PA154UW,PA154UW,55.939935,-4.743935,55.939935,-4.743935
9646,G674AT,G674BT,55.934724,-4.001095,55.935893,-4.026324
9647,G674JG,G674BT,55.933255,-4.017893,55.935893,-4.026324
9648,G674AT,EH548TB,55.934724,-4.001095,55.902675,-3.586822
9649,EH526SS,EH548TB,55.955724,-3.463097,55.902675,-3.586822
9650,G823JQ,G822AG,55.95463,-4.548993,55.950704,-4.563632
9651,AB125QJ,AB252ZN,57.124801,-2.110857,57.154275,-2.137359
9652,AB123HW,AB252ZN,57.105769,-2.087038,57.154275,-2.137359
9653,AB166FA,AB252ZN,57.152007,-2.176738,57.154275,-2.137359
9654,AB228UP,AB252ZN,57.189789,-2.115072,57.154275,-2.137359
9655,AB165EW,AB252ZN,57.158967,-2.135062,57.154275,-2.137359
9656,AB417GF,AB252ZN,57.339474,-2.186626,57.154275,-2.137359
9657,AB165ND,AB252ZN,57.157985,-2.152631,57.154275,-2.137359
9658,AB252QS,AB252ZN,57.150392,-2.121924,57.154275,-2.137359
9659,AB238QG,AB252ZN,57.194239,-2.101368,57.154275,-2.137359
9660,AB167ET,AB252ZN,57.167382,-2.166477,57.154275,-2.137359
9661,AB166RU,AB252ZN,57.152832,-2.164891,57.154275,-2.137359
9662,G226SX,G12DH,55.890527,-4.248843,55.860813,-4.252065
9663,G312PZ,G12DH,55.861531,-4.217794,55.860813,-4.252065
9664,G214YF,G12DH,55.882653,-4.219702,55.860813,-4.252065
9665,G12AF,G12DH,55.862049,-4.250827,55.860813,-4.252065
9666,G12AF,G12DH,55.862049,-4.250827,55.860813,-4.252065
9667,ML84DH,ML29BG,55.735352,-3.833365,55.778981,-3.879855
9668,KA74HY,KA74DA,55.434062,-4.65074,55.430212,-4.647574
9669,KA74HY,KA74LB,55.434062,-4.65074,55.42642,-4.685897
9670,G731HW,KA74LB,55.828593,-4.22796,55.42642,-4.685897
9671,KA15LB,KA14PN,55.584418,-4.505473,55.585648,-4.491067
9672,EH234FL,EH224NG,55.849174,-3.061996,55.870891,-3.071506
9673,PH118BY,PH118AA,56.623652,-3.22888,56.622644,-3.230642
9674,PH26RJ,PH26RJ,56.423791,-3.399763,56.423791,-3.399763
9675,PH26RJ,PH26RJ,56.423791,-3.399763,56.423791,-3.399763
9676,PH26RJ,PH26RJ,56.423791,-3.399763,56.423791,-3.399763
9677,PH26LP,PH26RJ,56.414552,-3.406377,56.423791,-3.399763
9678,PH26RJ,PH26LP,56.423791,-3.399763,56.414552,-3.406377
9679,EH67LA,EH127QY,55.973817,-3.159883,55.937146,-3.293147
9680,EH67LA,EH111PS,55.973817,-3.159883,55.934496,-3.234406
9681,EH141QL,EH24EQ,55.92937,-3.24199,55.950526,-3.207227
9682,AB514TU,AB124YA,57.29132,-2.390555,57.068926,-2.148711
9683,AB228FL,AB124YA,57.194429,-2.128573,57.068926,-2.148711
9684,KY30DD,KY119FX,56.061944,-3.23997,56.032158,-3.37228
9685,PA33BY,FK14RS,55.84848,-4.492876,55.999046,-3.834529
9686,G630AW,G630AR,56.120792,-4.591626,56.157439,-4.641121
9687,G630AW,G630AR,56.120792,-4.591626,56.157439,-4.641121
9688,G630AW,G626JW,56.120792,-4.591626,55.945967,-4.283208
9689,G626AN,G626JW,55.941443,-4.312279,55.945967,-4.283208
9690,G758TT,G758PA,55.744982,-4.206525,55.762149,-4.211748
9691,G758TT,G758PA,55.744982,-4.206525,55.762149,-4.211748
9692,KY76UT,KY76UQ,56.212557,-3.191379,56.214044,-3.190958
9693,KY76UT,KY63HP,56.212557,-3.191379,56.215237,-3.198509
9694,G783QJ,PA12QP,55.778216,-4.434579,55.841419,-4.446148
9695,PA467RQ,PA437JN,55.841812,-6.127767,55.756809,-6.287593
9696,ZE29TT,ZE29RT,60.393211,-1.363035,60.50144,-1.349061
9697,AB422AU,AB423GT,57.505575,-1.80285,57.486386,-1.804525
9698,AB421GX,AB423GT,57.507711,-1.807662,57.486386,-1.804525
9699,PA13QA,PA58ST,55.846784,-4.415894,55.836109,-4.517319
